8.522458628841607098e-01
8.509389671361502483e-01
8.435897435897435903e-01
8.398180927571081700e-01
9.649424785354249190e-01
9.634626945427826605e-01
9.262181693768257729e-01
9.597921060081235911e-01
9.480861966209607195e-01
9.639970609845701643e-01
9.434907487809764959e-01
8.398521523897249930e-01
8.608970148041609205e-01
9.138880623751373111e-01
9.408815376394362717e-01
8.608523487289100329e-01
8.435289708250766072e-01
8.419054616703404159e-01
9.588188906512790100e-01
8.358688867442571890e-01
8.335843855944621295e-01
8.432970409458285799e-01
8.647152610989942145e-01
8.372668640853797584e-01
8.439740254582281942e-01
8.393542329986121153e-01
8.349330647781770809e-01
8.597574358044600684e-01
8.372523090155078451e-01
8.330921262589152665e-01
8.844349684328874917e-01
8.358752848098917054e-01
8.508174906474029742e-01
8.294574991101517636e-01
8.396186006232094767e-01
8.340198457759074868e-01
8.235160684258021613e-01
8.058084556316708058e-01
8.284983151333957796e-01
8.340198457759074868e-01
